iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_boosters_per_hundred,stringency_index,population,gdp_per_capita
AUS,Australia,2020-01-26,4.0,4.0,,,0.157,0.157,,,,,,,,,,,,,,,5.56,25499881.0,44648.71
AUS,Australia,2020-01-27,5.0,1.0,,,0.196,0.039,,,,,,,,,,,,,,,5.56,25499881.0,44648.71
AUS,Australia,2020-01-28,5.0,0.0,,,0.196,0.0,,,,,,,,,,,,,,,5.56,25499881.0,44648.71
AUS,Australia,2020-01-29,6.0,1.0,,,0.235,0.039,,,,,,,,,,,,,,,5.56,25499881.0,44648.71
AUS,Australia,2020-01-30,9.0,3.0,,,0.353,0.118,,,,,,,,,,,,,,,5.56,25499881.0,44648.71
AUS,Australia,2020-01-31,9.0,0.0,,,0.353,0.0,,,,,,,,,,,,,,,5.56,25499881.0,44648.71
AUS,Australia,2020-02-01,12.0,3.0,,,0.471,0.118,,,,,,,,,,,,,,,13.89,25499881.0,44648.71
AUS,Australia,2020-02-02,12.0,0.0,,,0.471,0.0,,,,,,,,,,,,,,,13.89,25499881.0,44648.71
AUS,Australia,2020-02-03,12.0,0.0,,,0.471,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-04,13.0,1.0,,,0.51,0.039,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-05,13.0,0.0,,,0.51,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-06,14.0,1.0,,,0.549,0.039,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-07,15.0,1.0,,,0.588,0.039,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-08,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-09,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-10,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-11,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-12,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-13,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-14,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-15,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-16,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-17,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-18,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-19,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-20,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-21,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-22,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-23,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-24,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-25,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-26,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-27,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-28,15.0,0.0,,,0.588,0.0,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-02-29,25.0,10.0,,,0.98,0.392,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-01,27.0,2.0,1.0,1.0,1.059,0.078,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-02,30.0,3.0,1.0,0.0,1.176,0.118,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-03,39.0,9.0,1.0,0.0,1.529,0.353,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-04,52.0,13.0,2.0,1.0,2.039,0.51,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-05,55.0,3.0,2.0,0.0,2.157,0.118,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-06,60.0,5.0,2.0,0.0,2.353,0.196,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-07,63.0,3.0,2.0,0.0,2.471,0.118,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-08,76.0,13.0,3.0,1.0,2.98,0.51,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-09,91.0,15.0,3.0,0.0,3.569,0.588,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-10,107.0,16.0,3.0,0.0,4.196,0.627,,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-11,128.0,21.0,3.0,0.0,5.02,0.824,2.16,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-12,128.0,0.0,3.0,0.0,5.02,0.0,2.2,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-13,200.0,72.0,3.0,0.0,7.843,2.824,2.32,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-14,250.0,50.0,3.0,0.0,9.804,1.961,2.31,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-15,297.0,47.0,3.0,0.0,11.647,1.843,2.32,,,,,,,,,,,,,,19.44,25499881.0,44648.71
AUS,Australia,2020-03-16,377.0,80.0,3.0,0.0,14.784,3.137,2.37,,,,,,,,,,,,,,30.56,25499881.0,44648.71
AUS,Australia,2020-03-17,452.0,75.0,5.0,2.0,17.726,2.941,2.38,,,,,,,,,,,,,,30.56,25499881.0,44648.71
AUS,Australia,2020-03-18,568.0,116.0,6.0,1.0,22.275,4.549,2.41,,,,,,,,,,,,,,36.11,25499881.0,44648.71
AUS,Australia,2020-03-19,681.0,113.0,6.0,0.0,26.706,4.431,2.41,,,,,,,,,,,,,,44.44,25499881.0,44648.71
AUS,Australia,2020-03-20,791.0,110.0,7.0,1.0,31.02,4.314,2.39,,,,,,,,,,,,,,47.22,25499881.0,44648.71
AUS,Australia,2020-03-21,1071.0,280.0,7.0,0.0,42.0,10.98,2.44,,,,,,,,,,,,,,47.22,25499881.0,44648.71
AUS,Australia,2020-03-22,1549.0,478.0,7.0,0.0,60.745,18.745,2.4,,,,,,143056.0,,,,,,,,47.22,25499881.0,44648.71
AUS,Australia,2020-03-23,1682.0,133.0,7.0,0.0,65.961,5.216,2.23,,,,,,,,,,,,,,52.78,25499881.0,44648.71
AUS,Australia,2020-03-24,2044.0,362.0,8.0,1.0,80.157,14.196,2.12,,,,,,,,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-03-25,2364.0,320.0,8.0,0.0,92.706,12.549,1.99,,,,,,,,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-03-26,2810.0,446.0,13.0,5.0,110.197,17.49,1.87,,,,,,,,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-03-27,3143.0,333.0,13.0,0.0,123.255,13.059,1.7,,,,,,,,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-03-28,3640.0,497.0,14.0,1.0,142.746,19.49,1.57,,,,,,,,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-03-29,3984.0,344.0,16.0,2.0,156.236,13.49,1.43,,,,,,211261.0,0.036,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-03-30,4361.0,377.0,17.0,1.0,171.02,14.784,1.32,,,,,,,0.038,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-03-31,4559.0,198.0,18.0,1.0,178.785,7.765,1.2,,,,,,,0.034,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-04-01,4862.0,303.0,20.0,2.0,190.668,11.882,1.1,,,,,,,0.033,,,,,,,71.3,25499881.0,44648.71
AUS,Australia,2020-04-02,5116.0,254.0,24.0,4.0,200.628,9.961,1.0,,,,,,,0.029,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-03,5330.0,214.0,28.0,4.0,209.021,8.392,0.89,,,,,,,0.027,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-04,5550.0,220.0,30.0,2.0,217.648,8.627,0.8,,,,,,,0.023,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-05,5687.0,137.0,35.0,5.0,223.021,5.373,0.73,,,,,,297154.0,0.02,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-06,5797.0,110.0,40.0,5.0,227.334,4.314,0.68,,,,,5509.0,302663.0,0.018,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-07,5895.0,98.0,45.0,5.0,231.178,3.843,0.64,,,,,8037.0,310700.0,0.018,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-08,6010.0,115.0,50.0,5.0,235.687,4.51,0.6,,,,,8668.0,319368.0,0.016,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-09,6108.0,98.0,51.0,1.0,239.531,3.843,0.56,,,,,10766.0,330134.0,0.014,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-10,6215.0,107.0,54.0,3.0,243.727,4.196,0.51,,,,,8212.0,338346.0,0.013,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-11,6303.0,88.0,57.0,3.0,247.178,3.451,0.47,,,,,9501.0,347847.0,0.012,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-12,6315.0,12.0,60.0,3.0,247.648,0.471,0.44,,,,,6094.0,353941.0,0.011,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-13,6351.0,36.0,61.0,1.0,249.06,1.412,0.43,,,,,8195.0,362136.0,0.009,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-14,6415.0,64.0,62.0,1.0,251.57,2.51,0.43,,,,,4357.0,366493.0,0.009,,,,,,,73.15,25499881.0,44648.71
AUS,Australia,2020-04-15,6440.0,25.0,63.0,1.0,252.55,0.98,0.42,,,,,4884.0,371377.0,0.008,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-16,6462.0,22.0,63.0,0.0,253.413,0.863,0.41,,,,,8626.0,380003.0,0.007,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-17,6522.0,60.0,66.0,3.0,255.766,2.353,0.41,,,,,11527.0,391530.0,0.006,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-18,6568.0,46.0,67.0,1.0,257.57,1.804,0.4,,,,,14980.0,406510.0,0.005,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-19,6610.0,42.0,67.0,0.0,259.217,1.647,0.39,,,,,14486.0,420996.0,0.004,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-20,6623.0,13.0,67.0,0.0,259.727,0.51,0.38,,,,,10738.0,431734.0,0.004,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-21,6645.0,22.0,67.0,0.0,260.589,0.863,0.38,,,,,8108.0,439842.0,0.003,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-22,6652.0,7.0,67.0,0.0,260.864,0.275,0.38,,,,,12599.0,452441.0,0.003,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-23,6662.0,10.0,75.0,8.0,261.256,0.392,0.38,,,,,14218.0,466659.0,0.002,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-24,6677.0,15.0,79.0,4.0,261.844,0.588,0.4,,,,,15711.0,482370.0,0.002,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-25,6694.0,17.0,80.0,1.0,262.511,0.667,0.41,,,,,11887.0,494257.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-26,6714.0,20.0,83.0,3.0,263.295,0.784,0.45,,,,,12192.0,506449.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-27,6721.0,7.0,83.0,0.0,263.57,0.275,0.48,,,,,10614.0,517063.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-28,6744.0,23.0,89.0,6.0,264.472,0.902,0.52,,,,,13616.0,530679.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-29,6752.0,8.0,91.0,2.0,264.786,0.314,0.55,,,,,13731.0,544410.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-04-30,6766.0,14.0,93.0,2.0,265.335,0.549,0.59,,,,,19231.0,563641.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-01,6778.0,12.0,93.0,0.0,265.805,0.471,0.64,,,,,25227.0,588868.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-02,6799.0,21.0,94.0,1.0,266.629,0.824,0.69,,,,,22715.0,611583.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-03,6822.0,23.0,95.0,1.0,267.531,0.902,0.74,,,,,21524.0,633107.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-04,6847.0,25.0,96.0,1.0,268.511,0.98,0.78,,,,,17107.0,650214.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-05,6875.0,28.0,97.0,1.0,269.609,1.098,0.8,,,,,14542.0,664756.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-06,6894.0,19.0,97.0,0.0,270.354,0.745,0.79,,,,,23900.0,688656.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-07,6913.0,19.0,97.0,0.0,271.099,0.745,0.77,,,,,33893.0,722549.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-08,6918.0,5.0,97.0,0.0,271.295,0.196,0.75,,,,,34701.0,757250.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-09,6939.0,21.0,97.0,0.0,272.119,0.824,0.76,,,,,38206.0,795456.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-10,6948.0,9.0,97.0,0.0,272.472,0.353,0.77,,,,,32416.0,827872.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-11,6970.0,22.0,97.0,0.0,273.335,0.863,0.79,,,,,27247.0,855119.0,0.001,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-12,6980.0,10.0,98.0,1.0,273.727,0.392,0.79,,,,,22808.0,877927.0,0.0,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-13,6989.0,9.0,98.0,0.0,274.08,0.353,0.81,,,,,31098.0,909025.0,0.0,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-14,7019.0,30.0,98.0,0.0,275.256,1.176,0.83,,,,,34455.0,943480.0,0.0,,,,,,,69.44,25499881.0,44648.71
AUS,Australia,2020-05-15,7035.0,16.0,98.0,0.0,275.884,0.627,0.8,,,,,40336.0,983816.0,0.001,,,,,,,65.74,25499881.0,44648.71
AUS,Australia,2020-05-16,7044.0,9.0,98.0,0.0,276.237,0.353,0.76,,,,,31836.0,1015652.0,0.0,,,,,,,64.35,25499881.0,44648.71
AUS,Australia,2020-05-17,7054.0,10.0,99.0,1.0,276.629,0.392,0.76,,,,,26474.0,1042126.0,0.0,,,,,,,64.35,25499881.0,44648.71
AUS,Australia,2020-05-18,7068.0,14.0,99.0,0.0,277.178,0.549,0.75,,,,,19908.0,1062034.0,0.0,,,,,,,67.13,25499881.0,44648.71
AUS,Australia,2020-05-19,7072.0,4.0,100.0,1.0,277.335,0.157,0.74,,,,,23836.0,1085870.0,0.0,,,,,,,67.13,25499881.0,44648.71
AUS,Australia,2020-05-20,7081.0,9.0,100.0,0.0,277.688,0.353,0.76,,,,,25697.0,1111567.0,0.0,,,,,,,67.13,25499881.0,44648.71
AUS,Australia,2020-05-21,7095.0,14.0,101.0,1.0,278.237,0.549,0.78,,,,,26117.0,1137684.0,0.0,,,,,,,67.13,25499881.0,44648.71
AUS,Australia,2020-05-22,7099.0,4.0,101.0,0.0,278.393,0.157,0.78,,,,,32998.0,1170682.0,0.0,,,,,,,67.13,25499881.0,44648.71
AUS,Australia,2020-05-23,7114.0,15.0,102.0,1.0,278.982,0.588,0.81,,,,,21580.0,1192262.0,0.0,,,,,,,67.13,25499881.0,44648.71
AUS,Australia,2020-05-24,7114.0,0.0,102.0,0.0,278.982,0.0,0.83,,,,,32533.0,1224795.0,0.0,,,,,,,67.13,25499881.0,44648.71
AUS,Australia,2020-05-25,7126.0,12.0,102.0,0.0,279.452,0.471,0.89,,,,,19405.0,1244200.0,0.0,,,,,,,65.28,25499881.0,44648.71
AUS,Australia,2020-05-26,7139.0,13.0,103.0,1.0,279.962,0.51,0.94,,,,,44023.0,1288223.0,0.0,,,,,,,65.28,25499881.0,44648.71
AUS,Australia,2020-05-27,7150.0,11.0,103.0,0.0,280.393,0.431,0.97,,,,,50098.0,1338321.0,0.0,,,,,,,65.28,25499881.0,44648.71
AUS,Australia,2020-05-28,7165.0,15.0,103.0,0.0,280.982,0.588,0.99,,,,,29123.0,1367444.0,0.0,,,,,,,65.28,25499881.0,44648.71
AUS,Australia,2020-05-29,7184.0,19.0,103.0,0.0,281.727,0.745,1.0,,,,,30178.0,1397622.0,0.0,,,,,,,63.43,25499881.0,44648.71
AUS,Australia,2020-05-30,7192.0,8.0,103.0,0.0,282.041,0.314,0.95,,,,,30916.0,1428538.0,0.0,,,,,,,63.43,25499881.0,44648.71
AUS,Australia,2020-05-31,7202.0,10.0,103.0,0.0,282.433,0.392,0.96,,,,,26030.0,1454568.0,0.0,,,,,,,63.43,25499881.0,44648.71
AUS,Australia,2020-06-01,7221.0,19.0,102.0,-1.0,283.178,0.745,0.95,,,,,17652.0,1472220.0,0.0,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-02,7229.0,8.0,102.0,0.0,283.492,0.314,0.91,,,,,18167.0,1490387.0,0.0,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-03,7240.0,11.0,102.0,0.0,283.923,0.431,0.88,,,,,22313.0,1512700.0,0.001,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-04,7247.0,7.0,102.0,0.0,284.197,0.275,0.85,,,,,33629.0,1546329.0,0.0,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-05,7252.0,5.0,102.0,0.0,284.393,0.196,0.84,,,,,32863.0,1579192.0,0.0,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-06,7259.0,7.0,102.0,0.0,284.668,0.275,0.83,,,,,11396.0,1590588.0,0.0,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-07,7265.0,6.0,102.0,0.0,284.903,0.235,0.87,,,,,26874.0,1617462.0,0.0,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-08,7267.0,2.0,102.0,0.0,284.982,0.078,0.91,,,,,16053.0,1633515.0,0.0,,,,,,,62.04,25499881.0,44648.71
AUS,Australia,2020-06-09,7274.0,7.0,102.0,0.0,285.256,0.275,0.99,,,,,17169.0,1650684.0,0.0,,,,,,,60.19,25499881.0,44648.71
AUS,Australia,2020-06-10,7285.0,11.0,102.0,0.0,285.688,0.431,1.08,,,,,29270.0,1679954.0,0.0,,,,,,,60.19,25499881.0,44648.71
AUS,Australia,2020-06-11,7289.0,4.0,102.0,0.0,285.844,0.157,1.16,,,,,31269.0,1711223.0,0.0,,,,,,,60.19,25499881.0,44648.71
AUS,Australia,2020-06-12,7294.0,5.0,102.0,0.0,286.041,0.196,1.27,,,,,34327.0,1745550.0,0.0,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-13,7320.0,26.0,102.0,0.0,287.06,1.02,1.4,,,,,37101.0,1782651.0,0.0,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-14,7335.0,15.0,102.0,0.0,287.648,0.588,1.45,,,,,29702.0,1812353.0,0.0,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-15,7347.0,12.0,102.0,0.0,288.119,0.471,1.48,,,,,15796.0,1828149.0,0.0,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-16,7370.0,23.0,102.0,0.0,289.021,0.902,1.52,,,,,20198.0,1848347.0,0.0,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-17,7391.0,21.0,102.0,0.0,289.844,0.824,1.53,,,,,27770.0,1876117.0,0.001,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-18,7409.0,18.0,102.0,0.0,290.55,0.706,1.53,,,,,51380.0,1927497.0,0.001,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-19,7411.0,2.0,102.0,0.0,290.629,0.078,1.55,,,,,42708.0,1970205.0,0.001,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-20,7461.0,50.0,102.0,0.0,292.59,1.961,1.62,,,,,35173.0,2005378.0,0.001,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-21,7474.0,13.0,102.0,0.0,293.099,0.51,1.61,,,,,35946.0,2041324.0,0.001,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-22,7492.0,18.0,102.0,0.0,293.805,0.706,1.63,,,,,66525.0,2107849.0,0.001,,,,,,,50.46,25499881.0,44648.71
AUS,Australia,2020-06-23,7521.0,29.0,103.0,1.0,294.943,1.137,1.69,,,,,24972.0,2132821.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-06-24,7558.0,37.0,104.0,1.0,296.394,1.451,1.74,,,,,47603.0,2180424.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-06-25,7595.0,37.0,104.0,0.0,297.845,1.451,1.78,,,,,51917.0,2232341.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-06-26,7601.0,6.0,104.0,0.0,298.08,0.235,1.83,,,,,49498.0,2281839.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-06-27,7686.0,85.0,104.0,0.0,301.413,3.333,1.95,,,,,54222.0,2336061.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-06-28,7764.0,78.0,104.0,0.0,304.472,3.059,1.99,,,,,43114.0,2379175.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-06-29,7834.0,70.0,104.0,0.0,307.217,2.745,1.98,,,,,36520.0,2415695.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-06-30,7920.0,86.0,104.0,0.0,310.59,3.373,1.97,,,,,40287.0,2455982.0,0.001,,,,,,,52.31,25499881.0,44648.71
AUS,Australia,2020-07-01,8001.0,81.0,104.0,0.0,313.766,3.176,1.95,,,,,49941.0,2505923.0,0.001,,,,,,,68.98,25499881.0,44648.71
AUS,Australia,2020-07-02,8066.0,65.0,104.0,0.0,316.315,2.549,1.96,,,,,57859.0,2563782.0,0.001,,,,,,,68.98,25499881.0,44648.71
