iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_boosters_per_hundred,stringency_index,population,gdp_per_capita
AUS,Australia,2021-04-20,29576.0,20.0,910.0,0.0,1159.849,0.784,1.3,,,,,27878.0,16413981.0,0.001,1653286.0,,,,66730.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-04-21,29594.0,18.0,910.0,0.0,1160.554,0.706,1.3,,,,,37749.0,16451730.0,0.001,1718107.0,,,,64821.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-04-22,29638.0,44.0,910.0,0.0,1162.28,1.725,1.32,,,,,37186.0,16488916.0,0.001,1785338.0,,,,67231.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-04-23,29653.0,15.0,910.0,0.0,1162.868,0.588,1.25,,,,,33457.0,16522373.0,0.001,1855601.0,,,,70263.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-04-24,29663.0,10.0,910.0,0.0,1163.26,0.392,1.2,,,,,,,0.001,1914047.0,,,,58446.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-04-25,29680.0,17.0,910.0,0.0,1163.927,0.667,1.18,,,,,,,0.001,1934077.0,,,,20030.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-04-26,29717.0,37.0,910.0,0.0,1165.378,1.451,1.19,,,,,,16615179.0,0.001,1937485.0,,,,3408.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-04-27,29750.0,33.0,910.0,0.0,1166.672,1.294,1.14,,,,,71455.0,16686634.0,0.001,1969337.0,,,,31852.0,,54.17,25499881.0,44648.71
AUS,Australia,2021-04-28,29773.0,23.0,910.0,0.0,1167.574,0.902,1.07,,,,,59461.0,16746095.0,0.001,2029544.0,,,,60207.0,,54.17,25499881.0,44648.71
AUS,Australia,2021-04-29,29798.0,25.0,910.0,0.0,1168.554,0.98,1.01,,,,,50422.0,16796517.0,0.001,2112285.0,,,,82741.0,,54.17,25499881.0,44648.71
AUS,Australia,2021-04-30,29811.0,13.0,910.0,0.0,1169.064,0.51,0.94,,,,,,,0.001,2179544.0,,,,67259.0,,54.17,25499881.0,44648.71
AUS,Australia,2021-05-01,29824.0,13.0,910.0,0.0,1169.574,0.51,0.89,,,,,,,0.001,2234844.0,,,,55300.0,,44.91,25499881.0,44648.71
AUS,Australia,2021-05-02,29838.0,14.0,910.0,0.0,1170.123,0.549,0.85,,,,,,16907151.0,0.0,2254074.0,,,,19230.0,,48.61,25499881.0,44648.71
AUS,Australia,2021-05-03,29850.0,12.0,910.0,0.0,1170.594,0.471,0.81,,,,,39065.0,16946216.0,0.0,2260615.0,,,,6541.0,,48.61,25499881.0,44648.71
AUS,Australia,2021-05-04,29865.0,15.0,910.0,0.0,1171.182,0.588,0.8,,,,,30733.0,16976949.0,0.0,2316969.0,,,,56354.0,,48.61,25499881.0,44648.71
AUS,Australia,2021-05-05,29884.0,19.0,910.0,0.0,1171.927,0.745,0.79,,,,,53237.0,17030186.0,0.0,2396314.0,,,,79345.0,,48.61,25499881.0,44648.71
AUS,Australia,2021-05-06,29893.0,9.0,910.0,0.0,1172.28,0.353,0.77,,,,,50635.0,17080821.0,0.0,2473529.0,,,,77215.0,,48.61,25499881.0,44648.71
AUS,Australia,2021-05-07,29906.0,13.0,910.0,0.0,1172.79,0.51,0.75,,,,,,,0.0,2554531.0,,,,81002.0,,48.61,25499881.0,44648.71
AUS,Australia,2021-05-08,29922.0,16.0,910.0,0.0,1173.417,0.627,0.73,,,,,,,0.0,2627725.0,,,,73194.0,,44.91,25499881.0,44648.71
AUS,Australia,2021-05-09,29931.0,9.0,910.0,0.0,1173.77,0.353,0.7,,,,,,17221109.0,0.0,2654338.0,,,,26613.0,,44.91,25499881.0,44648.71
AUS,Australia,2021-05-10,29938.0,7.0,910.0,0.0,1174.045,0.275,0.67,,,,,38739.0,17259848.0,0.0,2663221.0,,,,8883.0,,44.91,25499881.0,44648.71
AUS,Australia,2021-05-11,29946.0,8.0,910.0,0.0,1174.358,0.314,0.65,,,,,35191.0,17295039.0,0.0,2736107.0,,,,72886.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-05-12,29955.0,9.0,910.0,0.0,1174.711,0.353,0.65,,,,,61475.0,17356514.0,0.0,2812486.0,,,,76379.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-05-13,29957.0,2.0,910.0,0.0,1174.79,0.078,0.65,,,,,55232.0,17411746.0,0.0,2894770.0,,,,82284.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-05-14,29964.0,7.0,910.0,0.0,1175.064,0.275,0.68,,,,,,,0.0,2978265.0,,,,83495.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-05-15,29975.0,11.0,910.0,0.0,1175.496,0.431,0.7,,,,,,,0.0,3056797.0,,,,78532.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-05-16,29978.0,3.0,910.0,0.0,1175.613,0.118,0.69,,,,,,17542376.0,0.0,3089184.0,,,,32387.0,,39.35,25499881.0,44648.71
AUS,Australia,2021-05-17,29983.0,5.0,910.0,0.0,1175.809,0.196,0.72,,,,,38665.0,17581041.0,0.0,3100137.0,,,,10953.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-18,29992.0,9.0,910.0,0.0,1176.162,0.353,0.75,,,,,,,0.0,3183324.0,,,,83187.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-19,29995.0,3.0,910.0,0.0,1176.28,0.118,0.78,,,,,,17679009.0,0.0,3278854.0,,,,95530.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-20,29999.0,4.0,910.0,0.0,1176.437,0.157,0.83,,,,,55245.0,17734254.0,0.0,3371728.0,,,,92874.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-21,30003.0,4.0,910.0,0.0,1176.594,0.157,0.9,,,,,,,0.0,3472874.0,,,,101146.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-22,30007.0,4.0,910.0,0.0,1176.751,0.157,0.99,,,,,,,0.0,3562495.0,,,,89621.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-23,30019.0,12.0,910.0,0.0,1177.221,0.471,1.1,,,,,,17857120.0,0.0,3599964.0,,,,37469.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-24,30029.0,10.0,910.0,0.0,1177.613,0.392,1.17,,,,,33970.0,17891090.0,0.0,3613053.0,3196760.0,416293.0,,13089.0,,36.57,25499881.0,44648.71
AUS,Australia,2021-05-25,30046.0,17.0,910.0,0.0,1178.28,0.667,1.23,,,,,35564.0,17926654.0,0.0,3690622.0,3271385.0,419237.0,,77569.0,,42.13,25499881.0,44648.71
AUS,Australia,2021-05-26,30063.0,17.0,910.0,0.0,1178.947,0.667,1.23,,,,,61494.0,17988148.0,0.0,3795280.0,3322398.0,472882.0,,104658.0,,47.69,25499881.0,44648.71
AUS,Australia,2021-05-27,30074.0,11.0,910.0,0.0,1179.378,0.431,1.2,,,,,81048.0,18069196.0,0.0,3906668.0,3424987.0,481681.0,,111388.0,,47.69,25499881.0,44648.71
AUS,Australia,2021-05-28,30083.0,9.0,910.0,0.0,1179.731,0.353,1.16,,,,,95647.0,18164843.0,0.0,4031539.0,3540220.0,491319.0,,124871.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-05-29,30096.0,13.0,910.0,0.0,1180.241,0.51,1.14,,,,,,,0.0,4153149.0,3657125.0,496024.0,,121610.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-05-30,30105.0,9.0,910.0,0.0,1180.594,0.353,1.11,,,,,,,0.0,4212899.0,3715078.0,497821.0,,59750.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-05-31,30118.0,13.0,910.0,0.0,1181.104,0.51,1.1,,,,,,18398692.0,0.0,4243600.0,3744363.0,499237.0,,30701.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-06-01,30124.0,6.0,910.0,0.0,1181.339,0.235,1.08,,,,,65263.0,18463955.0,0.0,4362739.0,3859771.0,502968.0,,119139.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-06-02,30137.0,13.0,910.0,0.0,1181.849,0.51,1.09,,,,,87280.0,18551235.0,0.0,4501444.0,3960813.0,540631.0,,138705.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-06-03,30141.0,4.0,910.0,0.0,1182.006,0.157,1.1,,,,,92378.0,18643613.0,0.0,4642703.0,4093811.0,548892.0,,141259.0,,75.46,25499881.0,44648.71
AUS,Australia,2021-06-04,30157.0,16.0,910.0,0.0,1182.633,0.627,1.14,,,,,,,0.0,4786362.0,4228887.0,557475.0,,143659.0,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-05,30173.0,16.0,910.0,0.0,1183.26,0.627,1.14,,,,,,,0.0,4927607.0,4362791.0,564816.0,,141245.0,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-06,30191.0,18.0,910.0,0.0,1183.966,0.706,1.13,,,,,,18873670.0,0.0,5016352.0,4447862.0,568490.0,,88745.0,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-07,30205.0,14.0,910.0,0.0,1184.515,0.549,1.09,,,,,88142.0,18961812.0,0.0,5076413.0,4500429.0,575984.0,,60061.0,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-08,30210.0,5.0,910.0,0.0,1184.711,0.196,1.04,,,,,55734.0,19017546.0,0.0,5203977.0,4568861.0,635116.0,,127564.0,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-09,30225.0,15.0,910.0,0.0,1185.3,0.588,1.03,,,,,73284.0,19090830.0,0.0,5344862.0,4695288.0,649574.0,,140885.0,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-10,30228.0,3.0,910.0,0.0,1185.417,0.118,1.01,,,,,66779.0,19157609.0,0.0,5487670.0,4831188.0,656482.0,,142808.0,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-11,30234.0,6.0,910.0,0.0,1185.653,0.235,1.03,,,,,55165.0,19212774.0,0.0,5641008.0,4972011.0,668997.0,,153338.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-12,30248.0,14.0,910.0,0.0,1186.202,0.549,1.07,,,,,48984.0,19261758.0,0.0,5773924.0,5090527.0,683397.0,,132916.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-13,30262.0,14.0,910.0,0.0,1186.751,0.549,1.1,,,,,,,0.0,5834746.0,5141504.0,693242.0,,60822.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-14,30273.0,11.0,910.0,0.0,1187.182,0.431,1.12,,,,,,19354043.0,0.0,5867299.0,5172427.0,694872.0,,32553.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-15,30286.0,13.0,910.0,0.0,1187.692,0.51,1.14,,,,,40751.0,19394794.0,0.0,5931245.0,5232353.0,698892.0,,63946.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-16,30301.0,15.0,910.0,0.0,1188.28,0.588,1.16,,,,,47437.0,19442231.0,0.0,6083320.0,5304987.0,778333.0,,152075.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-17,30309.0,8.0,910.0,0.0,1188.594,0.314,1.18,,,,,70468.0,19512699.0,0.0,6219330.0,5418764.0,800566.0,,136010.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-18,30322.0,13.0,910.0,0.0,1189.104,0.51,1.21,,,,,,,0.0,6360666.0,5539659.0,821007.0,,141336.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-19,30331.0,9.0,910.0,0.0,1189.457,0.353,1.25,,,,,,,0.0,,,,,,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-20,30355.0,24.0,910.0,0.0,1190.398,0.941,1.31,,,,,,19717548.0,0.0,,,,,,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-21,30366.0,11.0,910.0,0.0,1190.829,0.431,1.34,,,,,61683.0,19779231.0,0.0,,,,,,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-22,30380.0,14.0,910.0,0.0,1191.378,0.549,1.4,,,,,59135.0,19838366.0,0.0,6719384.0,5632040.0,1087344.0,,,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-23,30404.0,24.0,910.0,0.0,1192.319,0.941,1.46,,,,,95872.0,19934238.0,0.0,6860276.0,5745875.0,1114401.0,,140892.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-24,30424.0,20.0,910.0,0.0,1193.104,0.784,1.52,,,,,95014.0,20029252.0,0.0,6999198.0,5868407.0,1130791.0,,138922.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-25,30457.0,33.0,910.0,0.0,1194.398,1.294,1.56,,,,,,,0.0,7137632.0,5967916.0,1169716.0,,138434.0,,53.24,25499881.0,44648.71
AUS,Australia,2021-06-26,30499.0,42.0,910.0,0.0,1196.045,1.647,1.58,,,,,,,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2021-06-27,30528.0,29.0,910.0,0.0,1197.182,1.137,1.54,,,,,,20303632.0,0.0,,,,,,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-28,30560.0,32.0,910.0,0.0,1198.437,1.255,1.53,,,,,,,0.0,,,,,,,71.76,25499881.0,44648.71
AUS,Australia,2021-06-29,30602.0,42.0,910.0,0.0,1200.084,1.647,1.52,,,,,,20534375.0,0.0,7500700.0,6023340.0,1477360.0,,,,68.06,25499881.0,44648.71
AUS,Australia,2021-06-30,30643.0,41.0,910.0,0.0,1201.692,1.608,1.49,,,,,150542.0,20684917.0,0.0,7645585.0,6144110.0,1501475.0,,144885.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-01,30684.0,41.0,910.0,0.0,1203.3,1.608,1.46,,,,,155772.0,20840689.0,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-02,30734.0,50.0,910.0,0.0,1205.261,1.961,1.42,,,,,,,0.0,7970153.0,6243880.0,1726273.0,,,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-03,30753.0,19.0,910.0,0.0,1206.006,0.745,1.38,,,,,,,0.0,8121649.0,6313383.0,1808266.0,,151496.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-04,30804.0,51.0,910.0,0.0,1208.006,2.0,1.38,,,,,,21226249.0,0.0,8201367.0,6345621.0,1855746.0,,79718.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-05,30831.0,27.0,910.0,0.0,1209.064,1.059,1.38,,,,,132049.0,21358298.0,0.0,8255473.0,6377852.0,1877621.0,,54106.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-06,30861.0,30.0,910.0,0.0,1210.241,1.176,1.4,,,,,92197.0,21450495.0,0.0,8402191.0,6457966.0,1944225.0,,146718.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-07,30903.0,42.0,910.0,0.0,1211.888,1.647,1.46,,,,,97403.0,21547898.0,0.0,8567666.0,6543731.0,2023935.0,,165475.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-08,30951.0,48.0,910.0,0.0,1213.77,1.882,1.52,,,,,85235.0,21633133.0,0.0,8706799.0,6607324.0,2099475.0,,139133.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-09,31015.0,64.0,910.0,0.0,1216.28,2.51,1.59,,,,,,,0.0,8871572.0,6691028.0,2180544.0,,164773.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-10,31100.0,85.0,911.0,1.0,1219.614,3.333,1.65,,,,,,,0.0,9014072.0,6759474.0,2254598.0,,142500.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-11,31221.0,121.0,911.0,0.0,1224.359,4.745,1.68,,,,,,21907348.0,0.001,9097969.0,6794122.0,2303847.0,,83897.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-12,31323.0,102.0,912.0,1.0,1228.359,4.0,1.66,,,,,139699.0,22047047.0,0.001,9149817.0,6824096.0,2325721.0,,51848.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-13,31429.0,106.0,912.0,0.0,1232.516,4.157,1.62,,,,,102200.0,22149247.0,0.001,9304026.0,6903254.0,2400772.0,,154209.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-14,31513.0,84.0,912.0,0.0,1235.81,3.294,1.58,,,,,126678.0,22275925.0,0.001,9469145.0,6980496.0,2488649.0,,165119.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-15,31626.0,113.0,912.0,0.0,1240.241,4.431,1.56,,,,,113068.0,22388993.0,0.001,9631807.0,7053295.0,2578512.0,,162662.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-16,31771.0,145.0,913.0,1.0,1245.927,5.686,1.54,,,,,,,0.001,9806809.0,7136864.0,2669945.0,,175002.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-17,31899.0,128.0,914.0,1.0,1250.947,5.02,1.5,,,,,,,0.001,9970746.0,7217235.0,2753511.0,,163937.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-18,32016.0,117.0,914.0,0.0,1255.535,4.588,1.46,,,,,,,0.001,10067446.0,7265578.0,2801868.0,,96700.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-19,32120.0,104.0,915.0,1.0,1259.614,4.078,1.44,,,,,,22992738.0,0.001,10125533.0,7297274.0,2828259.0,,58087.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-20,32266.0,146.0,915.0,0.0,1265.339,5.726,1.44,,,,,,,0.001,10295444.0,7388641.0,2906803.0,,169911.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-21,32426.0,160.0,915.0,0.0,1271.614,6.275,1.43,,,,,,,0.001,10470033.0,7475337.0,2994696.0,,174589.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-22,32582.0,156.0,916.0,1.0,1277.731,6.118,1.42,,,,,,23484726.0,0.001,10654563.0,7564430.0,3090133.0,,184530.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-23,32753.0,171.0,916.0,0.0,1284.437,6.706,1.4,,,,,,,0.001,10850993.0,7667567.0,3183426.0,,196430.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-24,32918.0,165.0,918.0,2.0,1290.908,6.471,1.39,,,,,,,0.001,11032835.0,7760871.0,3271964.0,,181842.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-25,33082.0,164.0,918.0,0.0,1297.339,6.431,1.38,,,,,,,0.001,11140511.0,7813298.0,3327213.0,,107676.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-26,33266.0,184.0,922.0,4.0,1304.555,7.216,1.38,,,,,,24177665.0,0.001,11211447.0,7852442.0,3359005.0,,70936.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-27,33473.0,207.0,921.0,-1.0,1312.673,8.118,1.38,,,,,,,0.001,11396784.0,7951762.0,3445022.0,,185337.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-28,33726.0,253.0,923.0,2.0,1322.594,9.922,1.37,,,,,,,0.001,11593766.0,8048704.0,3545062.0,,196982.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-29,33909.0,183.0,923.0,0.0,1329.771,7.177,1.35,,,,,,24697611.0,0.001,11795236.0,8170354.0,3624882.0,,201470.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-30,34130.0,221.0,924.0,1.0,1338.438,8.667,1.34,,,,,,,0.001,12005978.0,8276192.0,3729786.0,,210742.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-07-31,34383.0,253.0,924.0,0.0,1348.359,9.922,1.34,,,,,,,0.001,12206684.0,8373750.0,3832934.0,,200706.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-01,34612.0,229.0,925.0,1.0,1357.34,8.98,1.33,,,,,,,0.001,12317727.0,8424188.0,3893539.0,,111043.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-02,34836.0,224.0,925.0,0.0,1366.124,8.784,1.33,,,,,,25366855.0,0.001,12393893.0,8462933.0,3930960.0,,76166.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-03,35089.0,253.0,927.0,2.0,1376.046,9.922,1.34,,,,,,,0.001,12594451.0,8566793.0,4027658.0,,200558.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-04,35391.0,302.0,932.0,5.0,1387.889,11.843,1.35,,,,,,,0.001,12808398.0,8669236.0,4139162.0,,213947.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-05,35698.0,307.0,933.0,1.0,1399.928,12.039,1.35,,,,,,25955268.0,0.001,13030257.0,8775905.0,4254352.0,,221859.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-06,36051.0,353.0,939.0,6.0,1413.771,13.843,1.35,,,,,,,0.001,13270296.0,8897750.0,4372546.0,,240039.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-07,36328.0,277.0,938.0,-1.0,1424.634,10.863,1.34,,,,,,,0.001,13496355.0,9006750.0,4489605.0,,226059.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-08,36630.0,302.0,939.0,1.0,1436.477,11.843,1.35,,,,,,26533302.0,0.002,13636580.0,9062787.0,4573793.0,,140225.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-09,37010.0,380.0,943.0,4.0,1451.379,14.902,1.36,,,,,218174.0,26751476.0,0.002,13723146.0,9108943.0,4614203.0,,86566.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-10,37377.0,367.0,945.0,2.0,1465.772,14.392,1.37,,,,,159454.0,26910930.0,0.002,13958045.0,9235238.0,4722807.0,,234899.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-11,37749.0,372.0,947.0,2.0,1480.36,14.588,1.37,,,,,207195.0,27118125.0,0.002,14214009.0,9361037.0,4852972.0,,255964.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-12,38165.0,416.0,949.0,2.0,1496.674,16.314,1.39,,,,,243020.0,27361145.0,0.002,14476323.0,9493139.0,4983184.0,,262314.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-13,38658.0,493.0,953.0,4.0,1516.007,19.333,1.41,,,,,,,0.002,14747221.0,9629738.0,5117483.0,,270898.0,,68.06,25499881.0,44648.71
AUS,Australia,2021-08-14,39097.0,439.0,958.0,5.0,1533.223,17.216,1.42,,,,,,,0.002,15012023.0,9758089.0,5253934.0,,264802.0,,,25499881.0,44648.71
AUS,Australia,2021-08-15,39615.0,518.0,966.0,8.0,1553.537,20.314,1.43,,,,,,,0.002,15175199.0,9844610.0,5330589.0,,163176.0,,,25499881.0,44648.71
AUS,Australia,2021-08-16,40097.0,482.0,967.0,1.0,1572.439,18.902,1.45,,,,,,28177587.0,0.002,15338926.0,9971748.0,5367178.0,,163727.0,,,25499881.0,44648.71
AUS,Australia,2021-08-17,40774.0,677.0,970.0,3.0,1598.988,26.549,1.48,,,,,213008.0,28390595.0,0.002,15618391.0,10119463.0,5498928.0,,279465.0,,,25499881.0,44648.71
AUS,Australia,2021-08-18,41521.0,747.0,972.0,2.0,1628.282,29.294,1.49,,,,,180125.0,28570720.0,0.003,15892260.0,10264706.0,5627554.0,,273869.0,,,25499881.0,44648.71
AUS,Australia,2021-08-19,42228.0,707.0,976.0,4.0,1656.008,27.726,,,,,,206177.0,28776897.0,0.003,16201270.0,10430071.0,5771199.0,,309010.0,,,25499881.0,44648.71
AUS,Australia,2021-08-20,43119.0,891.0,978.0,2.0,1690.949,34.941,,,,,,,,,16504574.0,10591251.0,5913323.0,,303304.0,,,25499881.0,44648.71
AUS,Australia,2021-08-21,44026.0,907.0,981.0,3.0,1726.518,35.569,,,,,,,,,16815098.0,10757757.0,6057341.0,,310524.0,,,25499881.0,44648.71
